Elevator call,291.3013233,-6,86,0,-1
Elevator call,296.4464107,-8,-4,0,-1
Elevator call,299.5038593,-6,-5,0,-1
Elevator call,302.9377381,-8,-3,0,-1
Elevator call,306.6526216,-5,98,0,-1
Elevator call,309.2553589,-6,18,0,-1
Elevator call,314.8148906,28,50,0,-1
Elevator call,319.9212737,-1,17,0,-1
Elevator call,321.1484839,-2,-7,0,-1
Elevator call,323.5937697,0,-5,0,-1
Elevator call,325.8641008,-7,-6,0,-1
Elevator call,326.8172245,18,69,0,-1
Elevator call,330.3594558,-7,-8,0,-1
Elevator call,342.8376835,-5,9,0,-1
Elevator call,343.0926826,62,-2,0,-1
Elevator call,345.5396026,-1,0,0,-1
Elevator call,345.8336522,0,97,0,-1
Elevator call,352.6777742,8,-2,0,-1
Elevator call,358.045812,-2,4,0,-1
Elevator call,363.4001718,-5,-4,0,-1
Elevator call,364.9921415,8,51,0,-1
Elevator call,365.1533127,-7,89,0,-1
Elevator call,380.0707449,-3,4,0,-1
Elevator call,384.8563212,0,29,0,-1
Elevator call,390.0961592,27,57,0,-1
Elevator call,395.4574225,-4,26,0,-1
Elevator call,395.7385476,-3,78,0,-1
Elevator call,396.4349073,-4,58,0,-1
Elevator call,411.2807706,-4,68,0,-1
Elevator call,413.6312136,-7,35,0,-1
Elevator call,414.2750727,-7,-9,0,-1
Elevator call,419.4506691,-4,-5,0,-1
Elevator call,428.5102982,0,50,0,-1
Elevator call,429.0659883,-3,-4,0,-1
Elevator call,433.8181105,64,-4,0,-1
Elevator call,434.3958315,-5,-4,0,-1
Elevator call,440.1727156,-7,35,0,-1
Elevator call,453.666071,-6,19,0,-1
Elevator call,454.5668277,22,39,0,-1
Elevator call,463.0393565,-5,39,0,-1
Elevator call,469.1847762,-3,49,0,-1
Elevator call,471.7547111,-7,89,0,-1
Elevator call,473.0429549,21,63,0,-1
Elevator call,474.3070307,-4,-5,0,-1
Elevator call,474.4516514,-2,97,0,-1
Elevator call,478.9120806,-1,17,0,-1
Elevator call,486.5929955,-2,0,0,-1
Elevator call,492.780101,-4,-9,0,-1
Elevator call,494.4993612,-6,0,0,-1
Elevator call,497.2462713,-8,-9,0,-1
Elevator call,505.7307512,-5,22,0,-1
Elevator call,518.0674873,-2,4,0,-1
Elevator call,518.8597307,-1,31,0,-1
Elevator call,519.7795509,-2,89,0,-1
Elevator call,520.6845259,0,75,0,-1
Elevator call,522.8890541,40,-6,0,-1
Elevator call,526.323381,0,86,0,-1
Elevator call,533.5237446,-8,-3,0,-1
Elevator call,545.0053455,0,5,0,-1
Elevator call,548.3665338,-7,-5,0,-1
Elevator call,548.6900304,0,56,0,-1
Elevator call,549.1632702,-8,77,0,-1
Elevator call,553.5609082,90,0,0,-1
Elevator call,555.4552072,-6,54,0,-1
Elevator call,559.1940814,96,-4,0,-1
Elevator call,566.0510261,-3,14,0,-1
Elevator call,572.8436949,-3,59,0,-1
Elevator call,574.1047389,-9,-5,0,-1
Elevator call,574.3481746,-3,32,0,-1
Elevator call,574.3681907,-6,36,0,-1
Elevator call,584.0225092,-4,23,0,-1
Elevator call,589.3220302,-1,0,0,-1
Elevator call,593.4238522,-5,43,0,-1
Elevator call,595.2403016,-4,-5,0,-1
Elevator call,602.3119126,-7,96,0,-1
Elevator call,612.6685743,40,49,0,-1
Elevator call,615.3214705,-4,-1,0,-1
Elevator call,616.5834013,13,-4,0,-1
Elevator call,617.2617392,30,-4,0,-1
Elevator call,625.6737732,-8,71,0,-1
Elevator call,645.8408958,-4,-5,0,-1
Elevator call,646.3320949,-4,85,0,-1
Elevator call,646.8274071,-3,71,0,-1
Elevator call,651.66161,-9,-10,0,-1
Elevator call,652.3423759,-9,-5,0,-1
Elevator call,654.9657471,0,-9,0,-1
Elevator call,660.8209492,-9,-8,0,-1
Elevator call,668.0095444,91,-9,0,-1
Elevator call,670.0530244,0,-7,0,-1
Elevator call,670.7006557,-5,-2,0,-1
Elevator call,671.2986521,-2,67,0,-1
Elevator call,672.685967,2,17,0,-1
Elevator call,674.3611197,-5,78,0,-1
Elevator call,674.9750782,0,82,0,-1
Elevator call,680.0040159,-6,-7,0,-1
Elevator call,683.9214709,-6,43,0,-1
Elevator call,685.7899147,-4,53,0,-1
Elevator call,685.9465267,-5,62,0,-1
Elevator call,686.8809676,-2,48,0,-1
Elevator call,690.5548999,4,90,0,-1
Elevator call,694.5321945,20,-8,0,-1
Elevator call,704.2817283,-4,66,0,-1
Elevator call,704.9255677,-9,-1,0,-1
Elevator call,725.0774221,-3,-9,0,-1
Elevator call,725.3808385,-6,75,0,-1
Elevator call,726.5015288,-2,78,0,-1
Elevator call,728.9204568,-9,26,0,-1
Elevator call,738.0653974,0,70,0,-1
Elevator call,738.1397753,-4,4,0,-1
Elevator call,740.130792,-8,84,0,-1
Elevator call,750.6938181,0,51,0,-1
Elevator call,751.1946711,63,-7,0,-1
Elevator call,754.9447179,63,-2,0,-1
Elevator call,758.7157374,-5,55,0,-1
Elevator call,764.4626483,85,-6,0,-1
Elevator call,766.0673792,87,77,0,-1
Elevator call,768.3495791,-7,44,0,-1
Elevator call,771.141649,-6,24,0,-1
Elevator call,771.4903003,-2,23,0,-1
Elevator call,780.4436244,38,-3,0,-1
Elevator call,782.9467623,-2,8,0,-1
Elevator call,783.8184835,-6,31,0,-1
Elevator call,784.356043,58,-4,0,-1
Elevator call,784.6461975,-2,-8,0,-1
Elevator call,785.7707852,-7,17,0,-1
Elevator call,786.4953524,-4,23,0,-1
Elevator call,789.0527516,-9,90,0,-1
Elevator call,791.932929,-6,-4,0,-1
Elevator call,795.3461922,-2,-7,0,-1
Elevator call,803.8269297,-8,-2,0,-1
Elevator call,806.3304577,-2,68,0,-1
Elevator call,813.8281604,-8,-3,0,-1
Elevator call,815.1884758,-9,22,0,-1
Elevator call,816.2956416,-3,30,0,-1
Elevator call,819.2341386,-5,40,0,-1
Elevator call,820.5004117,-6,-8,0,-1
Elevator call,821.0035425,-3,0,0,-1
Elevator call,827.1554343,-2,33,0,-1
Elevator call,828.4291497,-2,52,0,-1
Elevator call,832.276301,-6,33,0,-1
Elevator call,839.3692862,-9,67,0,-1
Elevator call,842.2040746,16,33,0,-1
Elevator call,842.2405379,-4,10,0,-1
Elevator call,842.3650932,-8,44,0,-1
Elevator call,845.4214996,-9,81,0,-1
Elevator call,846.9077573,79,-7,0,-1
Elevator call,848.6894456,-4,-1,0,-1
Elevator call,856.0403286,-9,15,0,-1
Elevator call,863.8959232,0,55,0,-1
Elevator call,864.3592957,0,76,0,-1
Elevator call,866.6989971,-6,-2,0,-1
Elevator call,867.2166567,0,20,0,-1
Elevator call,872.9847192,-1,0,0,-1
Elevator call,873.1183156,32,-2,0,-1
Elevator call,885.5908012,39,-6,0,-1
Elevator call,886.7445846,-3,55,0,-1
Elevator call,888.0950714,0,14,0,-1
Elevator call,889.3261486,-5,-9,0,-1
Elevator call,889.9477497,-5,87,0,-1
Elevator call,891.9797377,-5,-4,0,-1
Elevator call,902.5104048,-6,47,0,-1
Elevator call,909.7355558,0,42,0,-1
Elevator call,912.7398543,0,86,0,-1
Elevator call,918.4344403,36,0,0,-1
Elevator call,922.2746787,7,-6,0,-1
Elevator call,922.6406285,87,-7,0,-1
Elevator call,924.1034607,72,-3,0,-1
Elevator call,930.1398886,-9,29,0,-1
Elevator call,940.2094487,-3,97,0,-1
Elevator call,940.2730229,24,30,0,-1
Elevator call,954.9932393,30,-3,0,-1
Elevator call,958.9509054,63,-5,0,-1
Elevator call,963.4262854,0,-4,0,-1
Elevator call,969.7502667,-2,30,0,-1
Elevator call,970.8400671,-6,0,0,-1
Elevator call,971.4571037,-3,28,0,-1
Elevator call,973.0380805,-7,-9,0,-1
Elevator call,974.1521739,-1,20,0,-1
Elevator call,974.6240768,-5,55,0,-1
Elevator call,974.8492393,4,29,0,-1
Elevator call,978.1060191,-3,-1,0,-1
Elevator call,980.0218722,0,89,0,-1
Elevator call,982.9829901,65,64,0,-1
Elevator call,987.4565813,-5,99,0,-1
Elevator call,991.8380642,-1,94,0,-1
Elevator call,1004.584094,-3,-4,0,-1
Elevator call,1006.644668,0,-2,0,-1
Elevator call,1007.376452,-4,34,0,-1
Elevator call,1010.278727,27,-8,0,-1
Elevator call,1012.069434,26,60,0,-1
Elevator call,1015.448122,27,64,0,-1
Elevator call,1015.651481,-9,8,0,-1
Elevator call,1016.639269,16,0,0,-1
Elevator call,1018.764648,-4,39,0,-1
Elevator call,1027.315623,45,81,0,-1
Elevator call,1028.143973,-9,59,0,-1
Elevator call,1030.877784,0,88,0,-1
Elevator call,1035.635795,6,67,0,-1
Elevator call,1038.038679,-4,62,0,-1
Elevator call,1038.681993,-9,47,0,-1
Elevator call,1042.305376,-3,13,0,-1
Elevator call,1042.637358,-3,89,0,-1
Elevator call,1043.574103,76,-4,0,-1
Elevator call,1044.017787,-6,0,0,-1
Elevator call,1046.632255,67,74,0,-1
Elevator call,1053.84865,-5,25,0,-1
Elevator call,1057.418852,-5,67,0,-1
Elevator call,1059.536117,-2,56,0,-1
Elevator call,1059.785751,16,0,0,-1
Elevator call,1059.803767,-4,3,0,-1
Elevator call,1062.518092,64,-6,0,-1
Elevator call,1069.559543,7,85,0,-1
Elevator call,1071.377468,-9,-1,0,-1
Elevator call,1071.688745,-8,18,0,-1
Elevator call,1073.564559,-5,82,0,-1
Elevator call,1074.08059,-9,-1,0,-1
Elevator call,1076.372901,-9,94,0,-1
Elevator call,1077.209745,-1,5,0,-1
Elevator call,1078.804214,-7,68,0,-1
Elevator call,1081.612754,-3,63,0,-1
Elevator call,1081.730164,-9,33,0,-1
Elevator call,1082.386404,-7,-3,0,-1
Elevator call,1089.314924,-1,49,0,-1
Elevator call,1089.79576,-5,18,0,-1
Elevator call,1091.219469,-3,0,0,-1
Elevator call,1095.181547,-2,15,0,-1
Elevator call,1096.099982,-5,98,0,-1
Elevator call,1096.605489,-8,14,0,-1
Elevator call,1100.981732,0,-1,0,-1
Elevator call,1110.936322,-6,75,0,-1
Elevator call,1114.165306,-1,71,0,-1
Elevator call,1115.216503,-4,58,0,-1
Elevator call,1119.78358,53,99,0,-1
Elevator call,1121.07694,-5,71,0,-1
Elevator call,1122.868719,32,-4,0,-1
Elevator call,1124.991232,63,-7,0,-1
Elevator call,1128.585262,46,75,0,-1
Elevator call,1131.069891,0,-3,0,-1
Elevator call,1134.857499,5,18,0,-1
Elevator call,1137.286414,-7,41,0,-1
Elevator call,1139.157778,16,0,0,-1
Elevator call,1140.372395,35,53,0,-1
Elevator call,1144.16324,-4,4,0,-1
Elevator call,1150.244865,-2,-5,0,-1
Elevator call,1152.23857,-1,41,0,-1
Elevator call,1152.238899,100,-6,0,-1
Elevator call,1155.344063,-7,87,0,-1
Elevator call,1157.272032,18,-4,0,-1
Elevator call,1162.393014,36,-9,0,-1
Elevator call,1164.567007,4,0,0,-1
Elevator call,1167.60617,16,75,0,-1
Elevator call,1171.89522,70,-5,0,-1
Elevator call,1172.828673,45,-3,0,-1
Elevator call,1173.595821,-6,69,0,-1
Elevator call,1179.70317,62,12,0,-1
Elevator call,1179.741773,30,-3,0,-1
Elevator call,1181.583879,-2,13,0,-1
Elevator call,1181.943604,53,-8,0,-1
Elevator call,1182.254753,91,-4,0,-1
Elevator call,1184.501158,92,-5,0,-1
Elevator call,1189.386665,-2,-7,0,-1
Elevator call,1195.063846,-2,0,0,-1
Elevator call,1197.104352,-5,38,0,-1
Elevator call,1199.279746,-4,99,0,-1
Elevator call,1201.768404,-8,57,0,-1
Elevator call,1202.338981,37,-7,0,-1
Elevator call,1202.357389,-5,-8,0,-1
Elevator call,1207.717372,86,0,0,-1
Elevator call,1210.984716,-2,73,0,-1
Elevator call,1226.106721,-7,78,0,-1
Elevator call,1227.879164,-6,30,0,-1
Elevator call,1227.916575,-2,89,0,-1
Elevator call,1228.007301,0,2,0,-1
Elevator call,1237.161603,-9,94,0,-1
Elevator call,1243.533293,21,39,0,-1
Elevator call,1245.847022,25,-8,0,-1
Elevator call,1246.131936,92,-1,0,-1
Elevator call,1257.293856,58,-7,0,-1
Elevator call,1257.306318,85,70,0,-1
Elevator call,1260.674142,-3,32,0,-1
Elevator call,1265.569939,-9,49,0,-1
Elevator call,1269.100212,-3,-1,0,-1
Elevator call,1269.810623,-2,-5,0,-1
Elevator call,1270.233794,-9,96,0,-1
Elevator call,1273.617486,87,-1,0,-1
Elevator call,1274.234417,-9,-7,0,-1
Elevator call,1276.035326,67,17,0,-1
Elevator call,1277.947371,-1,-9,0,-1
Elevator call,1282.486431,53,0,0,-1
Elevator call,1284.853153,-3,19,0,-1
Elevator call,1291.067588,6,5,0,-1
Elevator call,1293.859385,67,-4,0,-1
Elevator call,1299.440972,-6,33,0,-1
Elevator call,1303.576933,-7,20,0,-1
Elevator call,1322.523904,-5,49,0,-1
Elevator call,1322.584081,-2,20,0,-1
Elevator call,1326.65714,25,-6,0,-1
Elevator call,1327.556104,-9,79,0,-1
Elevator call,1329.815693,-5,85,0,-1
Elevator call,1332.596388,45,-9,0,-1
Elevator call,1333.008876,47,-7,0,-1
Elevator call,1333.026978,-1,0,0,-1
Elevator call,1333.66465,-2,3,0,-1
Elevator call,1334.003981,-6,-8,0,-1
Elevator call,1339.845746,-4,-7,0,-1
Elevator call,1347.00121,95,-5,0,-1
Elevator call,1351.047923,-2,-5,0,-1
Elevator call,1356.797203,-7,2,0,-1
Elevator call,1357.746724,-9,78,0,-1
Elevator call,1358.609305,47,-2,0,-1
Elevator call,1360.177245,-8,33,0,-1
Elevator call,1360.696826,-6,66,0,-1
Elevator call,1361.170575,-9,93,0,-1
Elevator call,1362.436704,-9,25,0,-1
Elevator call,1363.001585,25,-9,0,-1
Elevator call,1364.729248,28,0,0,-1
Elevator call,1364.852418,18,-8,0,-1
Elevator call,1377.859686,-4,-1,0,-1
Elevator call,1379.209577,45,-8,0,-1
Elevator call,1379.834298,83,29,0,-1
Elevator call,1380.252064,95,7,0,-1
Elevator call,1380.39922,11,-7,0,-1
Elevator call,1381.02044,-3,-6,0,-1
Elevator call,1388.303766,-8,-3,0,-1
Elevator call,1388.449849,0,-2,0,-1
Elevator call,1388.939313,-3,-9,0,-1
Elevator call,1389.867181,52,-8,0,-1
Elevator call,1395.865502,-3,72,0,-1
Elevator call,1396.088069,-6,5,0,-1
Elevator call,1398.179221,24,-2,0,-1
Elevator call,1404.163131,57,-7,0,-1
Elevator call,1404.404329,76,21,0,-1
Elevator call,1406.860664,89,-1,0,-1
Elevator call,1409.267186,54,98,0,-1
Elevator call,1409.526698,99,-7,0,-1
Elevator call,1413.514955,-9,-3,0,-1
Elevator call,1422.839749,-9,-5,0,-1
Elevator call,1434.54039,61,99,0,-1
Elevator call,1434.702418,3,-3,0,-1
Elevator call,1439.54322,72,95,0,-1
Elevator call,1446.800178,-5,94,0,-1
Elevator call,1449.854624,-2,95,0,-1
Elevator call,1454.775046,-7,-1,0,-1
Elevator call,1461.628779,-8,76,0,-1
Elevator call,1461.854778,44,0,0,-1
Elevator call,1463.934677,-8,-1,0,-1
Elevator call,1466.860147,45,86,0,-1
Elevator call,1468.221514,-5,-7,0,-1
Elevator call,1471.372913,-7,-2,0,-1
Elevator call,1472.893744,-2,-7,0,-1
Elevator call,1475.613429,-5,-8,0,-1
Elevator call,1476.804176,-7,54,0,-1
Elevator call,1477.203321,-1,58,0,-1
Elevator call,1478.324008,3,-3,0,-1
Elevator call,1481.991827,-1,74,0,-1
Elevator call,1485.182306,-5,12,0,-1
Elevator call,1509.720525,41,-1,0,-1
Elevator call,1512.794714,-6,68,0,-1
Elevator call,1517.463791,-7,0,0,-1
Elevator call,1523.450101,42,-8,0,-1
Elevator call,1523.770075,-4,57,0,-1
Elevator call,1530.722089,13,22,0,-1
Elevator call,1533.677664,-8,33,0,-1
Elevator call,1538.697386,23,-7,0,-1
Elevator call,1545.911057,-3,40,0,-1
Elevator call,1556.255029,-9,14,0,-1
Elevator call,1557.761447,-3,26,0,-1
Elevator call,1559.209054,70,29,0,-1
Elevator call,1563.335842,90,-5,0,-1
Elevator call,1567.785137,-2,0,0,-1
Elevator call,1569.120388,-2,74,0,-1
Elevator call,1570.319039,55,-3,0,-1
Elevator call,1571.448044,-7,33,0,-1
Elevator call,1576.553901,-1,67,0,-1
Elevator call,1592.472343,-1,9,0,-1
Elevator call,1594.366927,-5,74,0,-1
Elevator call,1604.523745,-7,-6,0,-1
Elevator call,1608.830049,45,-3,0,-1
Elevator call,1611.532694,-4,-5,0,-1
Elevator call,1612.671065,-1,-6,0,-1
Elevator call,1618.922787,25,-6,0,-1
Elevator call,1620.161178,38,-2,0,-1
Elevator call,1620.63401,-2,30,0,-1
Elevator call,1624.301982,0,-5,0,-1
Elevator call,1637.18872,-9,87,0,-1
Elevator call,1640.284775,-6,78,0,-1
Elevator call,1642.798184,-6,37,0,-1
Elevator call,1644.826079,-7,33,0,-1
Elevator call,1651.989098,-5,66,0,-1
Elevator call,1652.402655,56,0,0,-1
Elevator call,1656.413041,-9,-6,0,-1
Elevator call,1657.539101,4,-7,0,-1
Elevator call,1657.936795,44,-1,0,-1
Elevator call,1660.523777,25,-1,0,-1
Elevator call,1662.463167,40,-3,0,-1
Elevator call,1663.448798,-2,31,0,-1
Elevator call,1666.979926,-7,-3,0,-1
Elevator call,1674.943313,-8,80,0,-1
Elevator call,1675.790596,-9,50,0,-1
Elevator call,1677.610796,-9,71,0,-1
Elevator call,1677.954029,-6,25,0,-1
Elevator call,1678.868479,77,-2,0,-1
Elevator call,1681.804492,-5,-2,0,-1
Elevator call,1688.215626,69,-2,0,-1
Elevator call,1688.525186,-3,82,0,-1
Elevator call,1692.768137,23,-8,0,-1
Elevator call,1698.93047,33,-8,0,-1
Elevator call,1700.017068,75,-1,0,-1
Elevator call,1703.126421,-5,86,0,-1
Elevator call,1703.186962,9,-8,0,-1
Elevator call,1704.253292,-5,-1,0,-1
Elevator call,1707.747213,88,24,0,-1
Elevator call,1707.900023,-9,92,0,-1
Elevator call,1711.981484,-2,-9,0,-1
Elevator call,1712.701144,-4,55,0,-1
Elevator call,1713.537293,-9,92,0,-1
Elevator call,1721.549105,-2,71,0,-1
Elevator call,1722.327992,-1,44,0,-1
Elevator call,1722.503754,-6,19,0,-1
Elevator call,1732.03588,-8,3,0,-1
Elevator call,1732.601233,41,-1,0,-1
Elevator call,1735.789356,-4,13,0,-1
Elevator call,1735.799205,-9,-7,0,-1
Elevator call,1735.992101,-2,-6,0,-1
Elevator call,1745.583238,0,-1,0,-1
Elevator call,1747.436947,81,67,0,-1
Elevator call,1747.725064,14,-4,0,-1
Elevator call,1754.525699,82,2,0,-1
Elevator call,1764.68218,-3,-1,0,-1
Elevator call,1767.311089,-1,34,0,-1
Elevator call,1767.325723,55,0,0,-1
Elevator call,1767.490218,-7,-6,0,-1
Elevator call,1772.23416,-9,34,0,-1
Elevator call,1773.282119,0,-6,0,-1
Elevator call,1775.155944,58,-5,0,-1
Elevator call,1776.02885,-5,7,0,-1
Elevator call,1776.250526,1,-6,0,-1
Elevator call,1778.697945,-3,-5,0,-1
Elevator call,1782.141978,-7,14,0,-1
Elevator call,1782.743079,55,-3,0,-1
Elevator call,1784.367607,-5,75,0,-1
Elevator call,1785.61671,-6,92,0,-1
Elevator call,1786.504196,-5,38,0,-1
Elevator call,1787.126905,-4,95,0,-1
Elevator call,1787.705543,-9,0,0,-1
Elevator call,1789.236391,79,-5,0,-1
Elevator call,1792.152619,95,-2,0,-1
Elevator call,1799.084668,72,-3,0,-1
Elevator call,1799.503932,0,-2,0,-1
Elevator call,1806.1627,-1,-4,0,-1
Elevator call,1806.225479,42,-1,0,-1
Elevator call,1809.508578,0,-3,0,-1
Elevator call,1810.747864,-3,50,0,-1
Elevator call,1811.820056,86,-8,0,-1
Elevator call,1811.842867,58,45,0,-1
Elevator call,1812.693302,66,-8,0,-1
Elevator call,1816.078578,-7,96,0,-1
Elevator call,1816.840925,15,-8,0,-1
Elevator call,1817.194675,-5,13,0,-1
Elevator call,1830.690548,-1,49,0,-1
Elevator call,1837.249099,72,3,0,-1
Elevator call,1842.963127,0,-2,0,-1
Elevator call,1845.779271,-1,24,0,-1
Elevator call,1850.100587,43,-9,0,-1
Elevator call,1850.507014,-6,24,0,-1
Elevator call,1854.060087,-8,67,0,-1
Elevator call,1854.204052,-9,99,0,-1
Elevator call,1855.067401,0,40,0,-1
Elevator call,1857.236918,56,0,0,-1
Elevator call,1858.02285,0,-4,0,-1
Elevator call,1861.066333,-3,29,0,-1
Elevator call,1862.013082,16,-6,0,-1
Elevator call,1864.535694,-8,57,0,-1
Elevator call,1866.866892,0,19,0,-1
Elevator call,1867.61907,-9,-1,0,-1
Elevator call,1868.738046,15,-2,0,-1
Elevator call,1870.621292,-8,45,0,-1
Elevator call,1872.495749,57,14,0,-1
Elevator call,1895.160486,64,0,0,-1
Elevator call,1895.469887,-8,6,0,-1
Elevator call,1895.848892,97,-1,0,-1
Elevator call,1897.32482,28,-6,0,-1
Elevator call,1913.898811,48,-6,0,-1
Elevator call,1914.121828,59,-8,0,-1
Elevator call,1922.274154,-7,6,0,-1
Elevator call,1923.932602,0,-9,0,-1
Elevator call,1925.17166,-7,0,0,-1
Elevator call,1927.38688,64,-2,0,-1
Elevator call,1932.536643,70,-5,0,-1
Elevator call,1939.85871,-9,-8,0,-1
Elevator call,1940.156619,35,-3,0,-1
Elevator call,1940.270844,100,0,0,-1
Elevator call,1941.771413,84,-2,0,-1
Elevator call,1942.337111,0,-1,0,-1
Elevator call,1945.755915,41,-1,0,-1
Elevator call,1947.648187,-4,-7,0,-1
Elevator call,1953.468662,-5,98,0,-1
Elevator call,1956.339012,-2,-4,0,-1
Elevator call,1956.537192,0,43,0,-1
Elevator call,1958.696758,0,-7,0,-1
Elevator call,1959.62545,59,-3,0,-1
Elevator call,1959.731771,90,-4,0,-1
Elevator call,1960.539922,71,-7,0,-1
Elevator call,1961.688532,-8,14,0,-1
Elevator call,1961.98002,-1,30,0,-1
Elevator call,1962.513858,-6,-1,0,-1
Elevator call,1964.206282,-1,60,0,-1
Elevator call,1965.986867,35,-9,0,-1
Elevator call,1968.40242,-9,20,0,-1
Elevator call,1972.414669,60,-6,0,-1
Elevator call,1981.687761,-8,15,0,-1
Elevator call,1983.896635,-3,97,0,-1
Elevator call,1984.488252,71,-7,0,-1
Elevator call,1984.564874,91,-2,0,-1
Elevator call,1991.114587,1,-1,0,-1
Elevator call,1992.341247,58,0,0,-1
Elevator call,1992.697637,-5,0,0,-1
Elevator call,1992.94629,-5,0,0,-1
Elevator call,1992.988064,22,66,0,-1
Elevator call,1996.930465,8,-7,0,-1
Elevator call,1998.824301,73,-7,0,-1
Elevator call,2001.664914,-8,27,0,-1
Elevator call,2004.237952,35,-5,0,-1
Elevator call,2005.179931,96,21,0,-1
Elevator call,2008.921539,-1,-6,0,-1
Elevator call,2013.481514,83,-2,0,-1
Elevator call,2030.476631,80,-6,0,-1
Elevator call,2034.337359,1,-2,0,-1
Elevator call,2035.456188,-1,48,0,-1
Elevator call,2038.102722,0,-5,0,-1
Elevator call,2039.09104,-9,21,0,-1
Elevator call,2041.349394,-5,-2,0,-1
Elevator call,2041.757771,97,-3,0,-1
Elevator call,2043.312682,96,-1,0,-1
Elevator call,2048.290259,-6,-3,0,-1
Elevator call,2051.249226,42,0,0,-1
Elevator call,2063.141072,16,-4,0,-1
Elevator call,2064.927341,54,68,0,-1
Elevator call,2070.493198,-9,29,0,-1
Elevator call,2073.297339,100,-3,0,-1
Elevator call,2074.103499,73,-2,0,-1
Elevator call,2074.392881,-4,0,0,-1
Elevator call,2077.82055,-9,-6,0,-1
Elevator call,2079.990628,-5,18,0,-1
Elevator call,2083.030794,67,36,0,-1
Elevator call,2090.924878,-7,-2,0,-1
Elevator call,2090.926411,69,97,0,-1
Elevator call,2091.053498,-4,71,0,-1
Elevator call,2091.961095,69,-5,0,-1
Elevator call,2102.368294,-7,68,0,-1
Elevator call,2102.786648,42,-7,0,-1
Elevator call,2118.658887,-6,-8,0,-1
Elevator call,2118.723455,-3,73,0,-1
Elevator call,2118.926976,-6,10,0,-1
Elevator call,2121.7441,27,0,0,-1
Elevator call,2125.722554,6,5,0,-1
Elevator call,2127.263999,43,-7,0,-1
Elevator call,2127.47492,45,-6,0,-1
Elevator call,2133.324433,-1,-2,0,-1
Elevator call,2135.67454,-2,-6,0,-1
Elevator call,2136.761554,0,15,0,-1
Elevator call,2137.806019,-1,0,0,-1
Elevator call,2139.131478,95,-5,0,-1
Elevator call,2143.53515,-4,-2,0,-1
Elevator call,2148.225862,-8,-3,0,-1
Elevator call,2152.579322,95,-2,0,-1
Elevator call,2152.934385,0,30,0,-1
Elevator call,2154.858907,83,-9,0,-1
Elevator call,2158.31747,87,70,0,-1
Elevator call,2158.987833,-7,-9,0,-1
Elevator call,2160.743535,14,-7,0,-1
Elevator call,2169.721824,-1,75,0,-1
Elevator call,2172.157075,-4,-8,0,-1
Elevator call,2174.362476,0,88,0,-1
Elevator call,2175.032117,-5,-8,0,-1
